UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,
2025-10-30T14:00:00,10/30/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,1900,35.3,30.5,48.7,,11,100,0,1015,93,22,0,1.76,27.25
2025-10-30T15:00:00,10/30/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,1589,32.3,27.1,42.3,,10.3,100,0,1016,94,22.4,0,1.47,27.25
2025-10-30T16:00:00,10/30/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,1324.5,26,6.8,19.7,,10.7,100,0,1015,93,22.3,0,1.6,28.25
2025-10-30T17:00:00,10/31/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1224,23.7,52.4,15.3,,10.3,100,0,1014,93,22.2,0,1.87,30
2025-10-30T18:00:00,10/31/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,1268,24.3,71.9,14.7,,10,100,0,1014,93,22,0,2.11,30.33
2025-10-30T19:00:00,10/31/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1306.5,24.3,44.9,18,,10.3,100,0,1014,94,21.7,0,2.34,31.5
2025-10-30T20:00:00,10/31/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,1439.3,27.2,27.2,37.5,,10.2,100,0,1014,94,21.6,0,2.26,35
2025-10-30T21:00:00,10/31/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,1525,28.7,4.8,23,,10.3,100,0,1014,93,21.8,0,2.48,36.5
2025-10-30T22:00:00,10/31/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1669,29.7,25.7,26,,10,100,0,1014,93,21.7,0,2.74,32.25
2025-10-30T23:00:00,10/31/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,2074.5,33.7,48.7,25.7,,9.7,82,0,1015,92,21.6,0,2.65,19
2025-10-31T00:00:00,10/31/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,151.2,12,49,43,,70,88,0,1016,92,21.6,0.9,2.7,14.25
2025-10-31T01:00:00,10/31/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,2554.3,52.5,42.4,27,,15.5,85,2.5,1016,93,21.7,1.2,2.48,11
2025-10-31T02:00:00,10/31/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,2111.5,32.7,31,24.3,,10.7,99,0.25,1017,92,22.1,1.5,2.36,17.25
2025-10-31T03:00:00,10/31/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,150,9,61,41,,74,100,0,1017,93,21.9,2,2.76,30
10/31/2025 17:00,11/1/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,454.8,29.3,27.3,222.5,178,119.7,0,0,1009,97,23.7,0,1.2,19.5
10/31/2025 17:00,11/1/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,1464.7,20.7,18.6,222.5,178,81,0,0,1009,97,23.3,0,1.2,21
10/31/2025 18:00,11/1/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,433,27,23,222.5,178,103,0,0,1009,98,23,0,1.6,20.25
10/31/2025 19:00,11/1/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,380.7,22.7,30,226.3,181,89.3,0,0,1010,97,23.3,0,0.66,43
10/31/2025 20:00,11/1/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,188,328.4,18.3,37,235,188,75.7,2,0,1011,96,23.7,0,1.33,17.2
10/31/2025 21:00,11/1/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,276,14,44,233.8,187,62,0,0,1012,95,24,2.2,2,20
10/31/2025 22:00,11/1/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,248,12,51.7,210,168,60.3,1,0,1012,76,26,3,2,41
10/31/2025 23:00,11/1/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,220,10,59.3,223.8,179,58.7,2,0,1013,62,28,4.5,2,
11/1/2025 0:00,11/1/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,192,8,67,228.8,183,57,3,0,1013,50,30,6.3,2,
11/1/2025 1:00,11/1/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,180.9,7,82.3,220.4,176.33,71,1,0,1012,46,30.6,7.6,2,
11/1/2025 2:00,11/1/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,169.8,6,97.7,226.3,181,85,5,0,1011,43,31.1,7.6,2,
11/1/2025 3:00,11/1/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,158.7,5,113,203.8,163,99,0,0,1010,40,31.7,6.9,2,
11/1/2025 4:00,11/1/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,10,8,4,35,28,14,0,0,1010,38,32,5.2,2,
11/1/2025 5:00,11/1/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,131.1,3.7,127,51.3,41,86.3,1,0,1010,36,32.3,3.5,2,
11/1/2025 6:00,11/1/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,117.3,3,134,43.8,35,80,1,0,1009,34,32.6,2.3,2,
11/1/2025 7:00,11/1/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,113.6,4,128,41.7,33.33,77.3,0,0,1010,42,30.6,2,2,
11/1/2025 8:00,11/1/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,109.9,5,122,38.8,31,74.7,0,0,1010,51,28.5,0,2,
11/1/2025 9:00,11/1/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,106.2,6,116,37.5,30,72,1,0,1011,63,26.5,0,2,
11/1/2025 10:00,11/1/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,10,4,4,45,36,14,2,0,1012,62,26.6,0,2,
11/1/2025 11:00,11/1/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,10,4,4,60,48,14,25,0,1014,61,26.6,0,2,
11/1/2025 12:00,11/1/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,134.8,9,86,106.3,85,72,4,0,1015,60,26.7,0,2,
11/1/2025 13:00,11/1/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,132.5,8.7,84.3,109.6,87.67,71.7,32,0,1015,69,25.5,0,2,
11/1/2025 14:00,11/1/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,224,10,8,4,138.8,111,14,41,0.25,1015,80,24.4,0,2,
11/1/2025 15:00,11/1/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,127.8,8,81,116.3,93,71,40,1,1015,93,23.2,0,2,
11/1/2025 16:00,11/1/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,124.1,7.7,77.7,103.8,83,65.7,34,1,1015,94,22.6,0,1.33,
11/1/2025 17:00,11/2/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,10,8,4,113.8,91,16,37,0.5,1015,95,22.1,0,0.66,
11/1/2025 18:00,11/2/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,116.7,7,71,41,27,55,15,0,1015,95,21.5,0,2,
11/1/2025 19:00,11/2/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,224,116.1,6.7,69.7,138.8,111,52.7,1,0,1015,96,21.2,0,0.66,
11/1/2025 20:00,11/2/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,229,115.6,6.3,68.3,143.8,115,50.3,0,0,1016,96,20.8,0,1.33,
11/1/2025 21:00,11/2/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,227,115,6,67,141.3,113,48,0,0,1017,96,20.5,2.2,2,
11/1/2025 22:00,11/2/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,10,8,4,101.3,81,14,1,0,1017,70,23.2,3,2.66,
11/1/2025 23:00,11/2/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,10,8,4,116.3,93,14,0,0,1017,51,26,4.5,3.33,
11/2/2025 0:00,11/2/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,124.3,5,105,35,24,91,0,0,1018,37,28.7,6.3,4,
11/2/2025 1:00,11/2/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,10,4,4,111.3,89,16,0,0,1017,36,29,7.6,3.33,
11/2/2025 2:00,11/2/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,10,4,4,111.3,89,14,0,0,1016,35,29.4,7.8,2.66,
11/2/2025 3:00,11/2/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,10,8,4,45,36,14,0,0,1015,35,29.7,6.9,2,
11/2/2025 4:00,11/2/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,403,15,9.7,92,44,26,0,0,1015,34,29.9,5.2,1.66,
11/2/2025 5:00,11/2/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,79.6,4.7,89.3,45,36,61.3,0,0,1014,34,30,3.5,1.33,
11/2/2025 6:00,11/2/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,114.4,3,132,40,26,85,25,0,1014,34,30.2,2.4,1,
11/2/2025 7:00,11/2/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,115.9,4,127.7,41.3,33,84.7,0,0,1014,39,28.5,2,1,
11/2/2025 8:00,11/2/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,117.5,5,123.3,40,32,84.3,0,0,1015,45,26.7,0,1,
11/2/2025 9:00,11/2/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,119.1,6,119,42.5,34,84,0,0,1015,51,25,0,1,
11/2/2025 10:00,11/2/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,149.6,9.7,100.3,42.5,34,84.7,1,0,1016,58,24.5,0,1,
11/2/2025 11:00,11/2/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,180.1,13.3,81.7,83.8,67,85.3,1,0,1016,65,24.1,0,1,
11/2/2025 12:00,11/2/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,210.7,17,63,84,58,86,3,0,1017,74,23.6,0,1,
11/2/2025 13:00,11/2/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,213,20,8,4,128.8,103,14,7,0,1017,76,23.3,0,0.66,
11/2/2025 14:00,11/2/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,248,10,4,4,161.3,129,14,17,0,1017,78,22.9,0,0.33,
11/2/2025 15:00,11/2/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,10,4,4,98.8,79,14,75,0,1017,80,22.6,0,0.8,
11/2/2025 16:00,11/2/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,10,4,4,98.8,79,14,58,0,1017,83,22.1,0,0.33,
11/2/2025 17:00,11/3/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,136.8,10.7,33.3,98.8,79,47.3,41,0,1016,86,21.5,0,0.66,
11/2/2025 18:00,11/3/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,200.2,14,48,49,31,64,25,0,1016,88,21,0,1,
11/2/2025 19:00,11/3/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,187.5,12.3,50,98.8,79,61.7,25,0,1016,89,21.2,0,0.66,
11/2/2025 20:00,11/3/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,174.9,10.7,52,93.8,75,59.3,25,0,1017,90,21.4,0,0.33,
11/2/2025 21:00,11/3/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,162.2,9,54,93.8,75,57,25,0,1017,90,21.6,1,2,
11/2/2025 22:00,11/3/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,266,168.9,9,54.7,178.8,143,61,50,0,1017,75,23.1,1,1,
11/2/2025 23:00,11/3/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,175.5,9,55.3,137.1,109.67,65,75,0,1018,62,24.7,1.4,2,
11/3/2025 0:00,11/3/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,245,182.1,9,56,158.8,127,69,100,0,1018,52,26.2,3,3,
11/3/2025 1:00,11/3/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,173.9,8,74.7,113.8,91,93,100,0,1017,51,26.5,5.2,2.66,
11/3/2025 2:00,11/3/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,165.7,7,93.3,86.3,69,117,100,0,1016,51,26.7,6.5,2.33,
11/3/2025 3:00,11/3/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,157.6,6,112,86.3,69,141,100,0,1016,50,27,5.9,2,
11/3/2025 4:00,11/3/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,10,8,4,73.8,59,14,100,0,1015,51,26.9,3.2,2,
11/3/2025 5:00,11/3/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,59.2,4.7,40,89.6,71.67,56.3,100,0,1015,52,26.8,1.5,2,
11/3/2025 6:00,11/3/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,10,4,4,91.3,73,14,100,0,1014,53,26.7,1.5,2,
11/3/2025 7:00,11/3/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,10,8,4,91.3,73,14,100,0,1014,57,26.1,1.6,2,
11/3/2025 8:00,11/3/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,10,8,4,76.3,61,14,100,0,1015,61,25.6,0,2,
11/3/2025 9:00,11/3/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,10,8,4,76.3,61,14,100,0,1015,65,25,0,2,
11/3/2025 10:00,11/3/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,175,13.3,8,4,92.9,74.33,14.7,91,0,1016,66,24.8,0,1.66,
11/3/2025 11:00,11/3/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,203,10,8,4,118.8,95,14,83,0,1016,67,24.7,0,1.33,
11/3/2025 12:00,11/3/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,20,8,4,126.3,101,16,75,0,1016,69,24.5,0,1,
11/3/2025 13:00,11/3/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,203,1814,15,9.7,136,95,32,83,0,1016,70,24.5,0,1.33,
11/3/2025 14:00,11/3/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,20,8,4,153.8,123,16,91,0,1016,72,24.5,0,1.66,
11/3/2025 15:00,11/3/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,253,10,8,4,166.3,133,16,100,0,1016,74,24.5,0,2,
11/3/2025 16:00,11/3/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,10,6.7,4,153.8,123,15.3,100,0,1016,76,24.2,0,2,
11/3/2025 17:00,11/4/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,235,504,15,9.7,148,119,32,100,0,1015,79,24,0,2,
11/3/2025 18:00,11/4/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,213,10,4,4,128.8,103,14,100,0,1015,82,23.7,0,2,
11/3/2025 19:00,11/4/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,63.3,5,23.7,111.3,89,31.3,100,0,1016,84,23.5,0,2,
11/3/2025 20:00,11/4/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,116.6,6,43.3,111.3,89,48.7,100,0,1016,85,23.4,0,2,
11/3/2025 21:00,11/4/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,242,169.8,7,63,156.3,125,66,100,0,1017,86,23.2,1.3,2,
11/3/2025 22:00,11/4/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,260,168.1,7.3,64.3,172.9,138.33,71,100,0,1017,80,24.1,1.2,2,
11/3/2025 23:00,11/4/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,258,166.3,7.7,65.7,171.3,137,76,100,0,1018,74,25.1,1.6,2,
11/4/2025 0:00,11/4/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,164.6,8,67,206.3,165,81,100,0,1018,68,26,2.7,2,
11/4/2025 1:00,11/4/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,113.1,6.7,46,191.3,153,58.7,100,0,1017,66,26.3,3.5,2,
11/4/2025 2:00,11/4/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,61.5,5.3,25,191.3,153,36.3,100,0,1016,64,26.7,2.6,2,
11/4/2025 3:00,11/4/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,10,4,4,83.8,67,14,100,0,1016,61,27,2.2,2,
11/4/2025 4:00,11/4/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,10,5.3,4,81.3,65,14,100,0,1015,62,26.9,1.6,2,
11/4/2025 5:00,11/4/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,10,6.7,4,98.8,79,14,100,0,1015,63,26.8,1.1,2,
11/4/2025 6:00,11/4/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,10,8,4,76.3,61,14,100,0,1015,64,26.7,0.8,2,
11/4/2025 7:00,11/4/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,53.5,8.3,24.3,73.8,59,38,100,0,1015,67,26,0.6,2,
11/4/2025 8:00,11/4/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,97.1,8.7,44.7,65,52,62,100,0,1016,71,25.2,0,2,
11/4/2025 9:00,11/4/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,140.6,9,65,63.8,51,86,100,0,1017,74,24.5,0,2,
11/4/2025 10:00,11/4/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,100.4,8.7,44.7,80.4,64.33,62.7,100,0,1017,75,24.5,0,2,
11/4/2025 11:00,11/4/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,60.2,8.3,24.3,73.8,59,39.3,100,0,1017,76,24.5,0,2,
11/4/2025 12:00,11/4/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,20,8,4,113.8,91,16,100,0,1018,77,24.5,0,2,
11/4/2025 13:00,11/4/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,55.7,8.3,21.7,96.3,77,34,100,0,1017,80,24.3,0,2,
11/4/2025 14:00,11/4/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,91.5,8.7,39.3,78.8,63,52,100,0,1017,82,24.1,0,2,
11/4/2025 15:00,11/4/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,127.2,9,57,31,21,70,100,0,1017,84,23.9,0,2,
11/4/2025 16:00,11/4/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,116.7,8.3,56.7,73.8,59,64.7,100,0.25,1017,87,23.6,0,2,
11/4/2025 17:00,11/5/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,106.2,7.7,56.3,76.3,61,59.3,100,0.5,1017,89,23.4,0,2,
11/4/2025 18:00,11/5/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,95.7,7,56,57,37,54,100,0.5,1017,92,23.2,0,2,
11/4/2025 19:00,11/5/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,10,4,4,86.3,69,14,100,0,1017,84,23.5,0,2,
11/4/2025 20:00,11/5/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,98.4,6.3,60.7,86.3,69,51.3,100,0.5,1018,76,23.9,0,2,
11/4/2025 21:00,11/5/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,99.8,6,63,63,42,50,100,1.25,1019,70,24.2,0.7,2,
11/4/2025 22:00,11/5/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,114.4,6.7,65.3,91.3,73,58,100,0.25,1019,68,24.7,0.9,1.33,
11/4/2025 23:00,11/5/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,129,7.3,67.7,98.8,79,66,100,0,1019,66,25.2,1.4,0.66,
11/5/2025 0:00,11/5/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,143.6,8,70,98.8,79,74,100,0,1020,64,25.7,1.9,2.4,
11/5/2025 1:00,11/5/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,158.7,8,77,96.3,77,91.3,100,0,1019,61,26,2.3,1,
11/5/2025 2:00,11/5/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,205,173.9,8,84,121.3,97,108.7,100,0,1018,59,26.2,2.5,2,
11/5/2025 3:00,11/5/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,189.1,8,91,78,51,126,100,0.75,1018,57,26.5,2.2,3,
11/5/2025 4:00,11/5/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,192.2,8,96.3,136.3,109,129.7,100,0.75,1017,63,25.6,2,2.33,
11/5/2025 5:00,11/5/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,195.3,8,101.7,101.3,81,133.3,100,1.5,1017,71,24.6,1.1,1.66,
11/5/2025 6:00,11/5/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,198.4,8,107,101.3,81,137,100,1,1017,80,23.7,0.7,1,
11/5/2025 7:00,11/5/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,200.6,8.7,104.3,63.8,51,130.7,100,1.25,1017,85,23,0.7,1,
11/5/2025 8:00,11/5/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,202.7,9.3,101.7,65,52,124.3,100,1.5,1017,90,22.4,0,1,
11/5/2025 9:00,11/5/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,204.8,10,99,75,50,118,100,1,1018,95,21.7,0,1,
11/5/2025 10:00,11/5/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,224.3,12.3,92.3,76.3,61,123,100,1.25,1018,94,21.9,0,0.66,
11/5/2025 11:00,11/5/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,243.8,14.7,85.7,126.3,101,128,100,0.5,1018,93,22,0,0.33,
11/5/2025 12:00,11/5/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,263.2,17,79,126.3,101,133,100,0.25,1018,92,22.2,0,1.6,
11/5/2025 13:00,11/5/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,219,262.6,16,78,133.8,107,124.3,100,0,1018,90,22.3,0,1.6,
11/5/2025 14:00,11/5/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,262,15,77,113.8,91,115.7,100,0,1018,88,22.5,0,1.6,
11/5/2025 15:00,11/5/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,261.5,14,76,96,66,107,100,0,1018,86,22.6,0,1.6,
11/5/2025 16:00,11/5/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,244.3,12.7,71.3,126.3,101,91.7,100,0,1018,87,22.6,0,1.6,
11/5/2025 17:00,11/6/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,227.2,11.3,66.7,136.3,109,76.3,100,0,1018,88,22.5,0,2,
11/5/2025 18:00,11/6/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,210.1,10,62,50,34,61,100,0,1018,90,22.5,0,2,
11/5/2025 19:00,11/6/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,201.7,9,62.3,57.3,38.33,58.3,100,0.25,1018,90,22.5,0,2,
11/5/2025 20:00,11/6/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,193.4,8,62.7,64.7,42.67,55.7,100,0.5,1019,91,22.6,0,2,
11/5/2025 21:00,11/6/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,185,7,63,72,47,53,100,0.25,1019,92,22.6,0.7,2,
11/5/2025 22:00,11/6/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,185.8,7.3,69.3,126.3,101,77,100,0,1019,84,23.3,0.9,0.33,
11/5/2025 23:00,11/6/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,186.6,7.7,75.7,126.3,101,101,100,0,1019,77,24,1.4,0.66,
11/6/2025 0:00,11/6/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,187.3,8,82,126.3,101,125,100,0,1018,70,24.6,1.9,1,
11/6/2025 1:00,11/6/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,193.4,8,75.3,116.3,93,110,100,0,1018,64,25.3,2.3,1.33,
11/6/2025 2:00,11/6/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,10,4,4,113.8,91,16,100,0,1018,58,26,2.5,1.66,
11/6/2025 3:00,11/6/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,205.4,8,62,51,34,80,100,0,1018,53,26.7,2.1,2,
11/6/2025 4:00,11/6/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,10,8,4,62.5,50,14,100,0,1017,55,26.7,1.7,2,
11/6/2025 5:00,11/6/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,75.1,8,23.3,71.3,57,36,100,0,1017,57,26.6,1.2,2,
11/6/2025 6:00,11/6/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,10,8,4,103.8,83,14,100,0,1017,60,26.6,1.2,2,
11/6/2025 7:00,11/6/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,10,8,4,103.8,83,14,62,0,1016,70,24.8,1.2,1.6,
11/6/2025 8:00,11/6/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,105.3,8,80,77.1,61.67,84.7,58,0,1016,70,24.4,0,1.6,
11/6/2025 9:00,11/6/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,152.9,8,118,63.8,51,120,62,0,1017,73,24.1,0,1.6,
