UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2025-07-11T07:00:00,2025-07-11 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,3045.0,18.35,35.3,15.65,12.5,4.1,79,0.25,999,78,29.4,2.9,2.0
2025-07-11T08:00:00,2025-07-11 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,2164.0,17.5,29.0,20.0,14.5,4.0,70,0.0,999,75,29.7,2.0,2.0
2025-07-11T09:00:00,2025-07-11 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,3364.0,23.0,6.9,21.25,15.34,4.25,62,0.25,998,72,30.1,1.3,2.0
2025-07-11T10:00:00,2025-07-11 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,3335.5,43.35,17.2,16.5,11.38,28.85,58,0.0,999,73,29.9,0.8,1.66
2025-07-11T11:00:00,2025-07-11 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,3918.5,41.5,13.2,16.85,11.75,29.0,54,0.0,999,75,29.7,0.6,1.33
2025-07-11T12:00:00,2025-07-11 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,190.8,13.0,74.0,21.5,21.5,37.5,50,0.0,999,77,29.5,0.0,1.0
2025-07-11T13:00:00,2025-07-11 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,2862.7,53.15,21.4,20.0,13.25,3.5,62,0.25,1000,78,29.0,0.0,1.33
2025-07-11T14:00:00,2025-07-11 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,2768.7,56.5,20.8,19.5,13.25,17.5,75,0.75,1001,79,28.5,0.0,1.66
2025-07-11T15:00:00,2025-07-11 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1939.8,59.25,13.3,22.4,14.12,19.65,87,1.75,1002,81,28.0,0.0,2.0
2025-07-11T16:00:00,2025-07-11 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,805.5,23.15,9.7,17.5,11.16,11.15,79,1.5,1002,83,27.5,0.0,2.0
2025-07-11T17:00:00,2025-07-12 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,45,1285.0,18.25,10.8,14.25,10.75,3.75,70,0.5,1002,84,27.0,0.0,2.0
2025-07-11T18:00:00,2025-07-12 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,40,302.0,38.5,20.5,28.0,9.5,23.5,62,0.5,1002,86,26.5,0.0,2.0
2025-07-11T19:00:00,2025-07-12 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1020.0,11.5,11.3,22.25,13.84,3.75,75,0.5,1002,88,26.4,0.0,2.0
2025-07-11T20:00:00,2025-07-12 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,968.0,12.25,12.3,21.25,15.34,3.25,87,0.0,1002,89,26.3,0.0,2.0
2025-07-11T21:00:00,2025-07-12 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,981.0,12.0,5.8,20.5,15.5,3.5,100,0.0,1002,91,26.2,0.0,2.0
2025-07-11T22:00:00,2025-07-12 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,1239.0,7.75,7.7,26.25,18.66,3.75,95,0.0,1002,91,26.3,0.0,2.0
2025-07-11T23:00:00,2025-07-12 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,2618.0,10.25,25.1,25.5,19.0,3.75,91,0.0,1003,91,26.5,0.6,2.0
2025-07-12T00:00:00,2025-07-12 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,132.5,6.5,58.0,20.0,16.0,23.5,87,0.0,1003,90,26.6,0.8,2.0
2025-07-12T01:00:00,2025-07-12 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,3029.5,39.35,10.9,25.85,17.75,26.0,91,0.0,1003,85,27.7,1.3,2.0
2025-07-12T02:00:00,2025-07-12 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,3096.5,12.25,10.5,22.0,17.5,4.5,95,0.25,1004,80,28.9,2.1,2.0
2025-07-12T03:00:00,2025-07-12 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,3142.5,22.5,20.8,22.5,17.84,4.0,100,0.0,1004,75,30.0,3.0,2.0
2025-07-12T04:00:00,2025-07-12 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,3031.5,14.25,19.3,22.75,16.16,4.35,95,0.0,1004,71,31.0,3.7,2.33
2025-07-12T05:00:00,2025-07-12 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,1297.0,5.75,23.3,20.0,14.75,3.75,91,0.0,1003,67,32.0,5.4,2.66
2025-07-12T06:00:00,2025-07-12 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,94.5,2.5,21.1,24.5,18.5,5.0,87,0.0,1003,64,33.0,5.6,3.0
2025-07-12T07:00:00,2025-07-12 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,1349.0,18.5,16.9,16.0,12.0,4.0,79,0.0,1002,64,33.1,3.0,2.33
2025-07-12T08:00:00,2025-07-12 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,1247.0,11.25,22.3,16.75,12.66,4.25,70,0.0,1002,65,33.1,2.0,1.66
2025-07-12T09:00:00,2025-07-12 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2331.0,8.5,14.4,13.0,11.0,3.75,62,1.0,1001,65,33.2,1.3,1.0
2025-07-12T10:00:00,2025-07-12 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,38,1516.0,15.5,17.0,10.85,9.12,6.65,66,1.25,1002,73,31.0,0.8,1.66
2025-07-12T11:00:00,2025-07-12 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,883.6,10.5,37.4,15.0,11.16,29.25,70,2.0,1002,82,28.9,0.6,2.33
2025-07-12T12:00:00,2025-07-12 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,40,159.9,11.5,63.0,11.9,9.5,42.0,75,2.0,1003,92,26.7,0.0,3.0
2025-07-12T13:00:00,2025-07-12 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,44,2898.7,34.65,20.5,15.5,10.5,23.5,83,2.75,1004,92,26.6,0.0,2.33
2025-07-12T14:00:00,2025-07-12 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,44,1372.5,18.35,17.3,13.35,10.62,6.5,91,2.75,1005,93,26.6,0.0,1.66
2025-07-12T15:00:00,2025-07-12 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,32,1014.0,12.15,20.9,8.35,7.62,6.35,100,5.75,1005,93,26.5,0.0,1.0
2025-07-12T16:00:00,2025-07-12 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,1048.0,14.0,23.0,8.0,6.0,6.15,100,5.5,1005,94,26.4,0.0,0.66
2025-07-12T17:00:00,2025-07-13 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,48,881.7,10.85,33.0,14.4,11.5,6.35,100,2.75,1005,94,26.3,0.0,0.33
2025-07-12T18:00:00,2025-07-13 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,44,815.5,10.15,39.1,13.15,10.62,6.35,100,2.0,1005,94,26.2,0.0,2.0
2025-07-12T19:00:00,2025-07-13 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,694.5,9.0,25.5,20.0,15.0,6.15,100,1.5,1004,94,26.2,0.0,0.66
2025-07-12T20:00:00,2025-07-13 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,636.0,8.65,30.1,19.5,15.25,6.15,100,1.0,1004,94,26.1,0.0,1.33
2025-07-12T21:00:00,2025-07-13 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,809.0,9.35,44.2,21.65,16.34,6.15,100,1.0,1004,94,26.1,0.0,2.0
2025-07-12T22:00:00,2025-07-13 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1338.0,10.85,34.8,23.65,17.66,6.5,91,1.25,1005,94,26.3,0.0,2.33
2025-07-12T23:00:00,2025-07-13 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1150.0,9.2,43.5,21.25,17.0,6.3,83,0.5,1005,93,26.5,0.7,2.66
2025-07-13T00:00:00,2025-07-13 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1320.5,9.15,43.2,24.5,18.0,6.35,75,0.0,1006,93,26.7,0.8,3.0
2025-07-13T01:00:00,2025-07-13 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,2305.7,9.5,31.5,27.65,20.5,6.5,70,0.0,1006,86,28.1,1.3,2.66
2025-07-13T02:00:00,2025-07-13 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,2170.7,15.35,36.4,26.15,19.5,6.65,66,0.25,1006,80,29.6,2.0,2.33
2025-07-13T03:00:00,2025-07-13 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,2361.0,19.15,15.5,21.35,16.0,6.5,62,0.25,1006,75,31.0,2.8,2.0
2025-07-13T04:00:00,2025-07-13 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1920.0,15.9,29.3,22.5,18.0,6.65,54,0.25,1005,71,31.7,3.5,2.0
2025-07-13T05:00:00,2025-07-13 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,2049.7,14.35,41.1,17.85,13.88,6.15,45,0.0,1004,67,32.3,3.7,2.0
2025-07-13T06:00:00,2025-07-13 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1038.0,9.35,56.9,16.35,12.12,7.0,37,0.0,1004,63,33.0,3.5,2.0
2025-07-13T07:00:00,2025-07-13 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,804.0,7.5,40.0,14.85,11.0,7.15,45,0.0,1003,64,33.1,2.9,1.33
2025-07-13T08:00:00,2025-07-13 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,43,1335.5,18.5,34.9,13.35,10.25,6.85,54,0.0,1003,66,33.1,2.0,0.66
2025-07-13T09:00:00,2025-07-13 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,1685.5,22.0,50.2,16.5,12.5,6.5,62,0.0,1002,67,33.2,1.3,0.8
2025-07-13T10:00:00,2025-07-13 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,1815.5,21.5,41.8,15.0,12.0,6.65,62,2.25,1002,71,32.5,0.8,0.8
2025-07-13T11:00:00,2025-07-13 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1938.5,24.5,36.5,19.65,14.66,6.85,62,2.5,1002,76,31.9,0.6,1.2
2025-07-13T12:00:00,2025-07-13 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,2075.5,20.5,25.2,24.5,17.62,7.0,62,0.5,1002,81,31.2,0.0,1.6
2025-07-13T13:00:00,2025-07-13 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1655.0,18.15,22.0,27.5,20.12,6.85,70,0.25,1003,82,30.8,0.0,0.33
2025-07-13T14:00:00,2025-07-13 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,1211.0,17.65,19.2,30.65,22.0,7.0,79,0.0,1004,84,30.4,0.0,0.66
2025-07-13T15:00:00,2025-07-13 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,266.1,17.0,68.0,46.5,46.5,60.5,87,0.0,1005,85,30.0,0.0,1.0
2025-07-13T16:00:00,2025-07-13 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,1412.5,15.65,27.5,29.65,21.88,6.35,83,0.0,1005,87,29.7,0.0,1.0
2025-07-13T17:00:00,2025-07-14 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1464.5,14.35,43.7,27.85,20.88,6.35,79,0.0,1004,88,29.3,0.0,1.0
2025-07-13T18:00:00,2025-07-14 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,1125.5,13.0,32.3,31.5,23.0,6.15,75,0.0,1004,90,29.0,0.0,1.0
2025-07-13T19:00:00,2025-07-14 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,897.0,11.85,30.8,34.0,24.5,6.5,58,0.0,1004,90,28.8,0.0,0.66
2025-07-13T20:00:00,2025-07-14 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,1046.5,10.5,15.1,36.35,26.38,6.35,41,0.0,1003,91,28.7,0.0,0.33
2025-07-13T21:00:00,2025-07-14 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,280.1,17.0,35.0,60.5,60.5,62.0,25,0.0,1003,92,28.5,0.0,0.4
2025-07-13T22:00:00,2025-07-14 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1420.0,13.5,35.0,31.5,23.88,6.15,27,0.0,1003,88,29.1,0.0,0.33
2025-07-13T23:00:00,2025-07-14 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,2624.7,11.5,55.5,36.5,26.75,6.65,29,0.0,1004,85,29.7,0.7,0.66
2025-07-14T00:00:00,2025-07-14 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,2879.3,10.5,30.0,41.65,29.62,7.0,31,0.0,1004,82,30.3,0.9,1.0
2025-07-14T01:00:00,2025-07-14 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,2408.0,21.35,29.8,40.65,30.5,7.35,33,0.0,1004,79,30.8,1.3,1.33
2025-07-14T02:00:00,2025-07-14 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,3357.6,20.85,28.1,31.9,25.5,7.45,35,0.0,1004,76,31.4,2.0,1.66
2025-07-14T03:00:00,2025-07-14 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,3596.7,26.0,27.2,42.5,30.38,7.65,37,0.0,1004,73,32.0,2.8,2.0
2025-07-14T04:00:00,2025-07-14 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,1960.0,15.85,43.5,35.85,26.75,6.5,58,0.0,1004,72,32.6,3.5,1.66
2025-07-14T05:00:00,2025-07-14 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,2029.9,20.45,33.3,32.35,23.88,7.0,79,0.0,1003,70,33.1,3.7,1.33
2025-07-14T06:00:00,2025-07-14 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1246.5,17.65,36.4,34.35,24.88,6.65,100,0.25,1003,68,33.7,3.5,1.0
2025-07-14T07:00:00,2025-07-14 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,1474.5,19.85,34.8,22.0,16.5,6.35,100,0.5,1002,73,31.9,2.9,1.0
2025-07-14T08:00:00,2025-07-14 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1008.0,92.5,72.0,24.0,18.5,26.5,100,0.5,1001,78,30.0,2.0,1.0
2025-07-14T09:00:00,2025-07-14 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,3345.8,64.75,43.6,26.9,20.0,28.65,100,0.5,1001,83,28.2,1.3,1.0
2025-07-14T10:00:00,2025-07-14 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,4964.0,71.9,34.5,37.25,27.1,33.9,100,1.25,1001,83,28.0,0.8,1.33
2025-07-14T11:00:00,2025-07-14 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,2155.0,39.9,44.6,29.9,21.7,12.15,100,8.5,1002,83,27.7,0.6,1.66
2025-07-14T12:00:00,2025-07-14 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,3576.3,19.35,21.6,22.65,18.12,6.85,100,7.25,1002,84,27.5,0.0,2.0
2025-07-14T13:00:00,2025-07-14 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,3807.2,27.65,20.7,24.8,19.11,14.65,91,1.75,1003,86,27.5,0.0,1.66
2025-07-14T14:00:00,2025-07-14 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,4147.3,18.0,34.0,20.15,16.88,6.65,83,0.5,1003,88,27.5,0.0,1.33
2025-07-14T15:00:00,2025-07-14 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,4269.0,44.25,19.0,29.0,21.1,30.25,75,0.5,1004,89,27.5,0.0,1.0
2025-07-14T16:00:00,2025-07-14 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,3297.7,44.25,17.4,29.4,21.2,29.0,58,0.5,1003,88,27.5,0.0,0.66
2025-07-14T17:00:00,2025-07-15 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,3343.0,43.5,28.6,30.4,21.8,41.9,41,0.0,1003,87,27.5,0.0,0.33
2025-07-14T18:00:00,2025-07-15 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,2932.7,13.85,30.1,35.15,26.34,6.35,25,0.0,1003,86,27.5,0.0,0.8
2025-07-14T19:00:00,2025-07-15 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,4126.0,5.0,3.1,20.0,19.25,4.5,45,0.25,1002,88,27.3,0.0,0.8
2025-07-14T20:00:00,2025-07-15 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1669.5,45.85,26.9,36.35,25.38,38.35,66,0.25,1002,89,27.2,0.0,0.8
2025-07-14T21:00:00,2025-07-15 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1502.0,36.15,18.2,35.15,25.2,25.9,87,0.25,1001,91,27.0,0.0,0.8
2025-07-14T22:00:00,2025-07-15 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,1482.5,32.15,26.7,34.15,24.7,24.65,91,0.0,1001,92,27.2,0.0,0.8
2025-07-14T23:00:00,2025-07-15 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,3621.3,28.0,28.5,36.5,26.0,24.4,95,0.0,1002,92,27.5,0.6,0.4
2025-07-15T00:00:00,2025-07-15 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,123.1,9.5,49.0,25.0,25.0,27.5,100,0.0,1002,93,27.7,0.8,0.8
2025-07-15T01:00:00,2025-07-15 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,3934.7,39.4,29.1,42.4,29.7,23.5,100,0.0,1002,88,28.5,1.2,0.33
2025-07-15T02:00:00,2025-07-15 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,2819.5,37.75,31.3,43.65,30.6,21.9,100,0.25,1002,84,29.4,2.0,0.66
2025-07-15T03:00:00,2025-07-15 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1167.0,70.75,40.0,43.65,31.2,46.75,100,0.0,1002,80,30.2,2.8,1.0
2025-07-15T04:00:00,2025-07-15 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,2227.0,31.0,37.4,38.4,27.5,22.9,95,0.25,1002,77,30.8,3.5,1.33
2025-07-15T05:00:00,2025-07-15 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,2336.0,22.85,48.2,48.85,36.66,7.15,91,0.0,1001,74,31.4,3.7,1.66
2025-07-15T06:00:00,2025-07-15 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,124.9,65.5,20.5,27.0,21.0,71.0,87,0.0,1001,72,32.0,3.5,2.0
2025-07-15T07:00:00,2025-07-15 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,2953.7,29.75,45.8,42.25,29.6,23.9,83,0.0,1000,68,32.7,2.9,1.66
2025-07-15T08:00:00,2025-07-15 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,2256.3,34.4,60.9,40.65,28.6,13.75,79,0.0,999,64,33.3,2.0,1.33
2025-07-15T09:00:00,2025-07-15 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,1741.4,35.25,60.9,38.9,28.5,29.9,75,0.0,998,60,34.0,1.3,1.0
2025-07-15T10:00:00,2025-07-15 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,1740.5,16.0,43.6,38.15,32.38,6.85,70,0.0,999,63,33.2,0.8,0.66
2025-07-15T11:00:00,2025-07-15 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,1109.0,96.5,101.8,37.0,22.5,129.0,66,0.0,999,66,32.5,0.6,0.33
2025-07-15T12:00:00,2025-07-15 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1455.7,43.15,37.5,39.15,29.9,8.25,62,0.0,999,68,31.7,0.0,2.0
2025-07-15T13:00:00,2025-07-15 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,2370.7,43.35,23.0,36.65,28.5,9.35,62,0.0,1000,73,31.3,0.0,0.66
2025-07-15T14:00:00,2025-07-15 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,950.0,33.25,21.1,26.15,19.2,12.25,62,0.0,1001,79,30.9,0.0,1.33
2025-07-15T15:00:00,2025-07-15 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,1016.0,14.65,21.7,20.15,15.16,6.65,62,0.25,1002,84,30.5,0.0,2.0
2025-07-15T16:00:00,2025-07-15 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,782.5,11.85,31.1,19.0,14.5,6.15,66,0.25,1002,85,30.0,0.0,1.66
2025-07-15T17:00:00,2025-07-16 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,631.5,9.5,43.3,15.75,11.75,6.75,70,0.0,1001,86,29.6,0.0,1.33
2025-07-15T18:00:00,2025-07-16 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,187.9,1.0,19.3,22.0,16.5,4.5,75,0.0,1001,86,29.1,0.0,1.0
2025-07-15T19:00:00,2025-07-16 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,394.7,6.0,31.1,17.65,13.75,6.0,75,0.0,1001,88,28.9,0.0,0.66
2025-07-15T20:00:00,2025-07-16 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,559.0,5.5,13.8,17.65,14.12,6.15,75,0.0,1001,90,28.8,0.0,0.33
2025-07-15T21:00:00,2025-07-16 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,805.5,11.15,30.0,16.65,13.5,6.35,75,0.0,1001,92,28.6,0.0,1.2
2025-07-15T22:00:00,2025-07-16 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1197.5,8.5,38.9,19.35,14.5,6.35,75,0.0,1001,92,28.7,0.0,1.2
2025-07-15T23:00:00,2025-07-16 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,1432.0,10.15,39.4,15.65,12.5,6.35,75,0.5,1001,92,28.9,0.7,0.8
2025-07-16T00:00:00,2025-07-16 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,1745.3,9.65,44.1,23.5,16.12,6.35,75,0.75,1002,92,29.0,0.8,0.4
2025-07-16T01:00:00,2025-07-16 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,2653.5,8.35,37.7,25.85,25.84,6.85,79,0.5,1002,88,29.6,1.3,0.66
2025-07-16T02:00:00,2025-07-16 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,2259.8,15.5,34.3,29.5,23.12,7.15,83,0.5,1002,85,30.1,2.2,1.33
2025-07-16T03:00:00,2025-07-16 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,2453.8,16.0,26.0,27.5,21.38,7.65,87,0.0,1002,81,30.7,2.9,2.0
2025-07-16T04:00:00,2025-07-16 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,2601.3,14.15,36.5,27.85,20.84,7.0,83,0.0,1002,76,31.6,3.6,1.33
2025-07-16T05:00:00,2025-07-16 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,1937.0,13.0,29.1,21.9,17.5,7.0,79,0.0,1001,70,32.6,3.7,0.66
2025-07-16T06:00:00,2025-07-16 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1678.7,11.5,30.6,22.0,16.62,6.65,75,0.0,1001,66,33.5,3.7,0.8
2025-07-16T07:00:00,2025-07-16 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,2077.7,13.5,30.4,18.0,14.0,6.85,79,0.25,1000,62,33.9,2.9,0.4
2025-07-16T08:00:00,2025-07-16 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,2367.3,19.0,44.4,18.85,14.38,6.65,83,0.0,1000,59,34.2,2.0,0.4
2025-07-16T09:00:00,2025-07-16 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1492.0,14.0,56.6,21.35,17.0,6.5,87,0.0,999,55,34.6,1.3,0.4
2025-07-16T10:00:00,2025-07-16 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,1800.0,3.5,25.3,23.5,17.5,4.0,91,0.0,1000,60,33.8,0.8,0.66
2025-07-16T11:00:00,2025-07-16 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1855.0,26.5,42.5,22.5,16.66,7.75,95,0.0,1000,64,32.9,0.6,1.33
2025-07-16T12:00:00,2025-07-16 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,2416.0,14.65,23.2,27.65,20.12,6.85,100,0.0,1000,69,32.1,0.0,2.0
2025-07-16T13:00:00,2025-07-16 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1632.5,19.65,21.5,28.5,20.12,7.0,87,0.75,1001,73,31.3,0.0,1.33
2025-07-16T14:00:00,2025-07-16 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,1057.0,28.75,27.9,21.75,15.5,9.15,75,0.0,1002,78,30.5,0.0,0.66
2025-07-16T15:00:00,2025-07-16 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1057.0,11.5,20.6,18.65,14.0,6.5,62,0.0,1002,82,29.7,0.0,1.2
2025-07-16T16:00:00,2025-07-16 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,885.3,10.3,23.7,18.75,15.0,6.35,70,0.0,1002,83,29.7,0.0,0.4
2025-07-16T17:00:00,2025-07-17 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,676.0,7.5,45.4,17.0,12.12,6.0,79,0.0,1002,84,29.7,0.0,0.8
