Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
1/7/2025 13:00,2025-01-07T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,1008,8,19.5,184,167,32,87,0,1016,63,21.7,2.6,2
1/7/2025 14:00,2025-01-07T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,1109,8,15.1,166,158,32,66,0,1015,62,21.8,1.7,1.66
1/7/2025 15:00,2025-01-07T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1210,8,19.5,152,152,32,45,0,1015,61,22,1.2,1.33
1/7/2025 16:00,2025-01-07T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,265,1210,8,16.2,142,142,32,25,0,1014,60,22.1,0.8,1
1/7/2025 17:00,2025-01-07T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,262,1210,8,16.2,140,140,32,37,0,1014,66,21.5,0.7,1.66
1/7/2025 18:00,2025-01-07T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,257,1210,8,16.2,136,136,32,50,0,1015,72,20.8,0,2.33
1/7/2025 19:00,2025-01-07T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,257,1210,8,16.2,136,136,32,62,0,1015,80,20.2,0,3
1/7/2025 20:00,2025-01-07T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,257,1210,8,16.2,136,136,32,75,0,1016,84,19.4,0,2.66
1/7/2025 21:00,2025-01-07T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,617.3,15.3,65.4,90.7,90.67,56.7,87,0,1016,89,18.7,0,2.33
1/7/2025 22:00,2025-01-07T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,321,19,90,68,68,69,100,0,1017,93,17.9,0,2
1/7/2025 23:00,2025-01-07T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,306.6,18,84,72,71.67,63.3,100,0,1016,94,18,0,2
1/8/2025 0:00,2025-01-07T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,292.2,17,78,76,75.33,57.7,100,0,1016,94,18.1,0,2
1/8/2025 1:00,2025-01-07T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,277.8,16,72,80,79,52,100,0,1016,94,18.2,0,2
1/8/2025 2:00,2025-01-07T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,291.2,18.7,62.7,81.7,80.33,55.7,97,0,1016,93,18.2,0,1.66
1/8/2025 3:00,2025-01-07T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,304.6,21.3,53.3,83.3,81.67,59.3,95,0,1016,91,18.2,0,1.33
1/8/2025 4:00,2025-01-07T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,318.1,24,44,85,83,63,93,0,1016,90,18.1,0,1
1/8/2025 5:00,2025-01-07T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,327.4,24,40,89,87.33,62,91,0,1017,89,18.1,0,0.66
1/8/2025 6:00,2025-01-07T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,198,336.7,24,36,93,91.67,61,89,0,1017,88,18.1,0,0.33
1/8/2025 7:00,2025-01-08T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,204,346.1,24,32,97,96,60,87,0,1017,86,18.1,1.2,0.8
1/8/2025 8:00,2025-01-08T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,283.6,19.7,58.3,81.7,80.33,72.3,91,0,1018,81,18.8,1.8,0.66
1/8/2025 9:00,2025-01-08T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,221.2,15.3,84.7,66.3,64.67,84.7,95,0,1018,76,19.6,2,1.33
1/8/2025 10:00,2025-01-08T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,158.7,11,111,51,49,97,100,0,1019,71,20.3,3.6,2
1/8/2025 11:00,2025-01-08T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,145.5,10,117.7,47,45,86.3,100,0,1018,70,20.9,3.5,2
1/8/2025 12:00,2025-01-08T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,132.3,9,124.3,43,41,75.7,100,0,1017,69,21.6,3.9,2
1/8/2025 13:00,2025-01-08T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,119.1,8,131,39,37,65,100,0,1016,68,22.2,3.6,2
1/8/2025 14:00,2025-01-08T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,131.1,9,134.7,74.8,63.67,59.7,100,0,1016,68,22.3,2.7,2
1/8/2025 15:00,2025-01-08T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,143.2,10,138.3,110.5,90.33,54.3,100,0,1015,67,22.4,1.6,2
1/8/2025 16:00,2025-01-08T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,232,155.2,11,142,146.3,117,49,100,0,1015,67,22.5,1.2,2
1/8/2025 17:00,2025-01-08T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,157.8,13.3,125.7,136.3,109,54.3,91,0,1016,71,21.8,1.2,1.33
1/8/2025 18:00,2025-01-08T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,160.3,15.7,109.3,88.8,77.67,59.7,83,0,1016,74,21.1,0,0.66
1/8/2025 19:00,2025-01-08T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,162.8,18,93,60,58,65,75,0,1017,78,20.4,0,2
1/8/2025 20:00,2025-01-08T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,174.9,18.3,85.7,65.3,63.67,69.7,83,0,1017,80,20,0,0.66
1/8/2025 21:00,2025-01-08T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,186.9,18.7,78.3,70.7,69.33,74.3,91,0,1018,82,19.7,0,1.33
1/8/2025 22:00,2025-01-08T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,199,19,71,76,75,79,100,0,1019,84,19.3,0,2
1/8/2025 23:00,2025-01-08T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,203.7,16.7,69.7,77.7,76.67,87,100,0,1019,84,19.2,0,1.33
1/9/2025 0:00,2025-01-08T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,208.3,14.3,68.3,79.3,78.33,95,100,0,1018,84,19.1,0,0.66
1/9/2025 1:00,2025-01-08T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,213,12,67,81,80,103,100,0,1018,84,19,0,0.8
1/9/2025 2:00,2025-01-08T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,219,11.3,63,73.7,73,105.3,95,0,1018,84,18.8,0,0.4
1/9/2025 3:00,2025-01-08T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,225.1,10.7,59,66.3,66,107.7,91,0,1018,85,18.5,0,0.4
1/9/2025 4:00,2025-01-08T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,231.1,10,55,59,59,110,87,0,1018,85,18.3,0,1.2
1/9/2025 5:00,2025-01-08T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,198,234.2,10.7,52.7,104.8,91.67,110,91,0,1018,79,18.4,0,0.66
1/9/2025 6:00,2025-01-08T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,237.3,11.3,50.3,200,160,110,95,0,1019,73,18.5,0,1.33
1/9/2025 7:00,2025-01-09T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,240.4,12,48,196.3,157,110,100,0,1019,68,18.6,0.7,2
1/9/2025 8:00,2025-01-09T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,235.2,10.7,57.7,190.4,152.33,119,100,0,1020,66,19.1,1,2
1/9/2025 9:00,2025-01-09T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,266,229.9,9.3,67.3,178.8,143,128,100,0,1021,64,19.5,1.2,2
1/9/2025 10:00,2025-01-09T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,266,224.7,8,77,178.8,143,137,100,0,1022,62,20,1.7,2
1/9/2025 11:00,2025-01-09T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,269,219.2,7.7,93,181.3,145,146,95,0,1021,58,20.5,2.2,2.33
1/9/2025 12:00,2025-01-09T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,266,213.8,7.3,109,178.8,143,155,91,0,1020,56,20.9,2.2,2.66
1/9/2025 13:00,2025-01-09T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,258,208.3,7,125,171.3,137,164,87,0,1019,53,21.4,2.2,3
1/9/2025 14:00,2025-01-09T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,256,205.8,7.7,117,168.8,135,157,87,0,1019,52,21.7,1.8,2
1/9/2025 15:00,2025-01-09T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,250,203.3,8.3,109,163.8,131,150,87,0,1019,52,21.9,1.1,1
1/9/2025 16:00,2025-01-09T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,250,200.8,9,101,163.8,131,143,87,0,1018,51,22.2,0.8,2.8
1/9/2025 17:00,2025-01-09T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,227,137.2,42.7,94.7,141.3,113,132.3,91,0,1019,51,21.9,0.7,1
1/9/2025 18:00,2025-01-09T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,237,73.6,76.3,88.3,151.3,121,121.7,95,0,1020,51,21.7,0,2
1/9/2025 19:00,2025-01-09T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,242,10,110,82,208,125,111,100,0,1021,51,21.4,0,3
1/9/2025 20:00,2025-01-09T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,230,57.8,76.3,78.3,179.1,115.67,103.3,100,0,1022,51,20.4,0,3.33
1/9/2025 21:00,2025-01-09T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,213,10,112,74.7,178,103,95.7,100,0,1023,51,19.5,0,3.66
1/9/2025 22:00,2025-01-09T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,205,153.5,9,71,121.3,97,88,100,0,1024,51,18.5,0,4
1/9/2025 23:00,2025-01-09T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,148.4,8.7,69.7,106.3,85,82.7,100,0,1024,51,18.1,0,3.66
1/10/2025 0:00,2025-01-09T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,143.4,8.3,68.3,98.8,79,77.3,100,0,1025,52,17.6,0,3.33
1/10/2025 1:00,2025-01-09T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,138.3,8,67,78.8,63,72,100,0,1025,53,17.2,0,3
1/10/2025 2:00,2025-01-09T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,95.5,7.7,65.7,77.2,58,69.3,100,0,1025,53,16.9,0,3
1/10/2025 3:00,2025-01-09T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,52.8,7.3,64.3,73.8,59,66.7,100,0,1026,53,16.6,0,3
1/10/2025 4:00,2025-01-09T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,10,7,63,74,48,64,100,0,1026,54,16.4,0,3
1/10/2025 5:00,2025-01-09T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,10,31,61.3,56.3,45,67.3,100,0,1027,54,16.1,0,3
1/10/2025 6:00,2025-01-09T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,10,55,59.7,51.3,41,70.7,100,0,1027,54,15.8,0,3
1/10/2025 7:00,2025-01-10T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,10,79,58,78,36,74,100,0,1028,54,15.5,0.6,3
1/10/2025 8:00,2025-01-10T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,10,82.7,61,75.3,35.67,82,100,0,1028,54,15.8,0.7,3.66
1/10/2025 9:00,2025-01-10T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,10,96,64,96,39,90,100,0,1029,53,16.1,1,4.33
1/10/2025 10:00,2025-01-10T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,10,90,67,70,35,98,100,0,1029,53,16.4,1.7,5
1/10/2025 11:00,2025-01-10T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,10,95,77,76,36.5,102,100,0,1028,52,16.8,2.6,4.33
1/10/2025 12:00,2025-01-10T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,10,93,87,92,39.5,106,100,0,1027,52,17.2,3.2,3.66
1/10/2025 13:00,2025-01-10T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,143,6,97,17,17,110,100,0,1026,51,17.6,3.4,3
1/10/2025 14:00,2025-01-10T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,10,86,7.7,81,39,111,100,0,1026,51,17.7,3.2,2
1/10/2025 15:00,2025-01-10T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,10,85,7.7,74,37.5,112,100,0,1025,51,17.7,2.1,1
1/10/2025 16:00,2025-01-10T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,10,37,106,66,49.5,113,100,0,1025,50,17.8,1.5,3.2
1/10/2025 17:00,2025-01-10T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,10,73,94.7,39,39,112,100,0,1025,53,17.3,0.7,2
1/10/2025 18:00,2025-01-10T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,10,65,83.3,66,59.5,111,100,0,1026,56,16.9,0,1.6
1/10/2025 19:00,2025-01-10T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,145.9,12,72,23,23,110,100,0,1026,59,16.4,0,2
1/10/2025 20:00,2025-01-10T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,10,68,49.8,72,67.5,175.7,100,0,1027,58,16.3,0,0.33
1/10/2025 21:00,2025-01-10T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,170,10,93,27.5,112,70.5,241.3,100,0,1027,57,16.3,0,0.66
1/10/2025 22:00,2025-01-10T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,10,72,5.3,90,68,307,100,0,1028,56,16.2,0,1
1/10/2025 23:00,2025-01-10T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,183,10,87,16.9,113,80,159,100,0,1028,55,16.1,0,0.66
1/11/2025 0:00,2025-01-10T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,175,10,73.3,3.1,92.7,74,291,100,0,1028,53,16.1,0,0.33
1/11/2025 1:00,2025-01-10T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,10,74,2.1,94,77,283,100,0,1028,52,16,0,3.6
1/11/2025 2:00,2025-01-10T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,10,60,2.1,98,72.5,283,100,0,1028,52,15.8,0,3.6
1/11/2025 3:00,2025-01-10T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,10,67,6.7,89,58.5,226,100,0,1028,52,15.7,0,4
1/11/2025 4:00,2025-01-10T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,143,10,69,6.7,72,51.5,226,100,0,1028,52,15.5,0,4.4
1/11/2025 5:00,2025-01-10T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,10,8,5.3,98.8,79,16,100,0,1028,51,15.5,0,1
1/11/2025 6:00,2025-01-10T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,10,78.3,45.6,69.3,44.5,134,100,0,1029,51,15.4,0,2
1/11/2025 7:00,2025-01-11T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,10,83,65,68,41,88,100,0,1030,51,15.4,0.6,3
1/11/2025 8:00,2025-01-11T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,122,10,125,68,90,43.5,90.3,100,0,1031,51,15.5,0.7,3.33
1/11/2025 9:00,2025-01-11T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,10,112,71,98,43,92.7,100,0,1032,50,15.5,1,3.66
1/11/2025 10:00,2025-01-11T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,10,119,74,68,37.5,95,100,0,1033,50,15.6,1.5,4
1/11/2025 11:00,2025-01-11T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,10,99,52.3,70,40,125.7,100,0,1032,49,16.1,1.9,4
1/11/2025 12:00,2025-01-11T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,10,97,30.5,67.3,46.17,156.3,100,0,1031,49,16.5,2,4
1/11/2025 13:00,2025-01-11T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,10,86,8.8,67,50.5,187,100,0,1030,48,17,1.9,4
1/11/2025 14:00,2025-01-11T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,10,80,8.8,66,50.5,187,70,0,1029,47,17.4,1.9,3.33
1/11/2025 15:00,2025-01-11T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,10,62,8.8,66,51,187,41,0,1028,46,17.9,2,2.66
1/11/2025 16:00,2025-01-11T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,10,91,12.9,71,44.5,218,12,0,1028,45,18.3,1.9,2
1/11/2025 17:00,2025-01-11T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,10,95,9.6,94,50.5,150,25,0,1028,50,16.8,1.7,1.66
1/11/2025 18:00,2025-01-11T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,10,60.7,6.4,95.7,59.5,82,8,0,1028,56,15.4,0,1.33
1/11/2025 19:00,2025-01-11T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,10,45.5,3.1,108,67,14,3,0,1028,62,13.9,0,1
1/11/2025 20:00,2025-01-11T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,219,10,154,2.8,148,107,110.3,4,0,1028,66,13.5,0,0.66
1/11/2025 21:00,2025-01-11T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,10,83,2.2,151,85,303,4,0,1029,71,13,0,0.33
1/11/2025 22:00,2025-01-11T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,10,116,2.2,122,87,303,4,0,1029,76,12.6,0,2
1/11/2025 23:00,2025-01-11T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,186,10,92,6.8,117,82.5,228,5,0,1029,66,13.5,0,1
1/12/2025 0:00,2025-01-11T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,10,98.7,5.3,124,87.67,253,5,0,1030,58,14.5,0,2
1/12/2025 1:00,2025-01-11T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,10,90,6.8,125,88,228,100,0,1030,51,15.4,0,3
1/12/2025 2:00,2025-01-11T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,215,15,49.5,0.5,104,104,16,3,0,1029,63,13.2,0,2
1/12/2025 3:00,2025-01-11T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,209,10,90,22.3,100,100,100,7,0,1028,78,11,0,1
1/12/2025 4:00,2025-01-11T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,10,82,30,82,82,36,3,0,1027,96,8.8,0,2
1/12/2025 5:00,2025-01-11T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,10,59,30.3,80,67,41,4,0,1028,96,9,0,1.6
1/12/2025 6:00,2025-01-11T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,10,68.7,30.7,190,152,46,3,0,1028,96,9.2,0,2
1/12/2025 7:00,2025-01-12T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,217,10,62,31,106,106,51,1,0,1028,96,9.4,2,1.2
1/12/2025 8:00,2025-01-12T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,10,69,48.7,88,88,70,4,0,1028,77,11.8,2.3,0.66
1/12/2025 9:00,2025-01-12T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,10,52,66.3,90,90,89,7,0,1029,62,14.1,3.1,1.33
1/12/2025 10:00,2025-01-12T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,10,62,84,58,58,108,8,0,1029,49,16.5,4.5,2
1/12/2025 11:00,2025-01-12T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,10,66,94,66,53,104.7,34,0,1028,38,17.6,4.6,1.66
1/12/2025 12:00,2025-01-12T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,10,70,104,136.3,109,101.3,17,0,1026,30,18.8,5.8,1.33
1/12/2025 13:00,2025-01-12T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,10,74,114,55,41,98,45,0,1025,23,19.9,4.3,1
1/12/2025 14:00,2025-01-12T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,10,86,119.7,61.5,42.33,96.3,75,0,1024,22,20.1,2.4,0.66
1/12/2025 15:00,2025-01-12T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,10,87,125.3,57,40,94.7,94,0,1022,22,20.2,1.2,0.33
1/12/2025 16:00,2025-01-12T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,10,104,131,58,36.5,93,91,0,1021,21,20.4,0.9,0.8
1/12/2025 17:00,2025-01-12T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,10,105.5,89.1,60,48,66.7,86,0,1022,27,18.3,0.8,1.2
1/12/2025 18:00,2025-01-12T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,10,123,47.2,90.5,55.67,40.3,88,0,1022,36,16.1,0,2
1/12/2025 19:00,2025-01-12T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,10,108.5,5.3,134.5,75.33,14,38,0,1022,46,14,0,2
1/12/2025 20:00,2025-01-12T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,10,149.5,23.2,141,92,36.7,1,0,1023,51,13.6,0,0.66
1/12/2025 21:00,2025-01-12T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,248,10,102,41.1,149,129.33,59.3,0,0,1023,57,13.3,0,1.33
1/12/2025 22:00,2025-01-12T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,305.8,26,59,79,63,82,0,0,1024,63,12.9,0,2
1/12/2025 23:00,2025-01-12T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,15,48.5,1,160,92,16,6,0,1023,66,12.3,0,1.33
1/13/2025 0:00,2025-01-12T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,217,10,57.5,45.7,125.7,105.67,68.7,33,0,1023,70,11.6,0,0.66
1/13/2025 1:00,2025-01-12T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,219,10,107.5,39,120,107,62,0,0,1023,73,11,0,2.4
1/13/2025 2:00,2025-01-12T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,186,10,84,31,95.3,82.67,58,0,0,1022,78,10.1,0,1.6
1/13/2025 3:00,2025-01-12T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,10,94.5,23,135,123,54,1,0,1022,83,9.2,0,0.8
1/13/2025 4:00,2025-01-12T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,249,368.3,27,15,135,130,50,0,0,1021,88,8.3,0,0.4
1/13/2025 5:00,2025-01-12T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,274,10,95,10.3,169.7,148.33,38.7,0,0,1022,90,7.9,0,0.8
1/13/2025 6:00,2025-01-12T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,264,10,71.5,5.6,161,141,27.3,0,0,1022,92,7.4,0,1.2
1/13/2025 7:00,2025-01-13T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,10,44.5,1,167,167,16,0,0,1022,93,7,2,1.2
1/13/2025 8:00,2025-01-13T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,10,109,37.3,173.5,167,48.7,0,0,1023,78,10,2.3,0.33
1/13/2025 9:00,2025-01-13T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,10,149,73.7,162.5,162.33,81.3,0,0,1023,65,13,3.3,0.66
1/13/2025 10:00,2025-01-13T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,274,157.6,12,110,186,149,114,0,0,1024,55,16,4.7,1
1/13/2025 11:00,2025-01-13T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,10,139,75.6,146,146,152,0,0,1022,50,17.5,6,1
1/13/2025 12:00,2025-01-13T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,215,458.5,63.5,15.1,128.3,104.33,32,0,0,1021,45,18.9,6.6,1
1/13/2025 13:00,2025-01-13T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,10,79,6.8,122,90.67,228,0,0,1020,41,20.4,6.2,1
1/13/2025 14:00,2025-01-13T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,204,10,65,6.8,131,96,228,0,0,1019,41,20.7,5,0.66
1/13/2025 15:00,2025-01-13T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,202,10,58,6.8,128,94.5,228,0,0,1019,41,20.9,3.5,0.33
1/13/2025 16:00,2025-01-13T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,137.7,9,149,71,57,57,6,0,1018,41,21.2,2.4,2
1/13/2025 17:00,2025-01-13T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,10,138,125.3,104,46,61.3,4,0,1018,47,19.5,2,1.2
1/13/2025 18:00,2025-01-13T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,10,183,101.7,94.5,52,65.7,1,0,1019,53,17.7,0,2
1/13/2025 19:00,2025-01-13T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,10,180,78,149.5,89,70,0,0,1020,60,16,0,2.4
1/13/2025 20:00,2025-01-13T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,258,10,127,73.7,178,137,75.3,0,0,1020,66,15.8,0,0.66
